id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-6-date,is-checks-6-limit,is-checks-6-value,is-checks-7-name,is-checks-7-result,is-checks-7-limit,is-checks-7-value,is-checks-8-name,is-checks-8-result,is-checks-8-ratio,is-checks-8-limit,is-checks-8-value,is-checks-9-name,is-checks-9-result,is-checks-9-ratio,is-checks-9-limit,is-checks-9-value,is-checks-10-name,is-checks-10-result,is-checks-11-name,is-checks-11-result,is-checks-12-name,is-checks-12-result,is-checks-13-name,is-checks-13-result,is-checks-14-name,is-checks-14-result,is-checks-14-value,is-checks-14-limit,is-checks-15-name,is-checks-15-result,is-checks-15-competitions-0-id,is-checks-15-competitions-0-name,is-checks-16-result,is-checks-16-name,is-checks-16-effective,is-checks-16-multiplier,is-checks-16-pyramids-0-name,is-checks-16-pyramids-0-multiplier,is-checks-17-result,is-checks-17-name,is-checks-17-themes-0-id,is-checks-17-themes-0-multiplier,is-checks-17-themes-0-name,is-checks-17-themes-1-id,is-checks-17-themes-1-multiplier,is-checks-17-themes-1-name,is-checks-17-themes-2-id,is-checks-17-themes-2-multiplier,is-checks-17-themes-2-name,is-checks-17-themes-3-id,is-checks-17-themes-3-multiplier,is-checks-17-themes-3-name,is-checks-17-themes-4-id,is-checks-17-themes-4-multiplier,is-checks-17-themes-4-name,is-checks-17-themes-5-id,is-checks-17-themes-5-multiplier,is-checks-17-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-16-competitions-0-id,is-checks-16-competitions-0-name,is-checks-17-effective,is-checks-17-multiplier,is-checks-17-pyramids-0-name,is-checks-17-pyramids-0-multiplier,is-checks-18-result,is-checks-18-name,is-checks-18-themes-0-id,is-checks-18-themes-0-multiplier,is-checks-18-themes-0-name,is-checks-18-themes-1-id,is-checks-18-themes-1-multiplier,is-checks-18-themes-1-name,is-checks-18-themes-2-id,is-checks-18-themes-2-multiplier,is-checks-18-themes-2-name,is-checks-18-themes-3-id,is-checks-18-themes-3-multiplier,is-checks-18-themes-3-name,is-checks-18-themes-4-id,is-checks-18-themes-4-multiplier,is-checks-18-themes-4-name,is-checks-18-themes-5-id,is-checks-18-themes-5-multiplier,is-checks-18-themes-5-name
pwJXZlG3,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(operating_income, liabilities))",,2,2026-02-02T06:12:54-05:00,,2026-02-02T06:12:54-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,4435148,20000000,1595,1634,0.0204,0.0429,0.137,0.00421,0.92,0.54,2014-01-01,4100355.0,20000000.0,1593.0,1639.0,0.0204,0.0396,0.1395,0.003885,0.48,0.85,827246.0,20000000.0,1595.0,1634.0,0.0204,0.008,0.0477,0.000785,0.12,0.48,LOW_SHARPE,FAIL,1.58,0.92,LOW_FITNESS,FAIL,1.0,0.54,LOW_ASI_JPN_SHARPE,FAIL,1,-0.18,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.64,0.85,LOW_TURNOVER,PASS,0.01,0.0204,HIGH_TURNOVER,PASS,0.7,0.0204,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.27,0.56,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.83,0.61,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0386,0.0293,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.07,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpwmPe66,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(ts_backfill(interest_expense, 30), ebit))",,3,2026-02-02T06:12:14-05:00,,2026-02-02T06:12:14-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3505277,20000000,156,810,0.0143,0.0339,0.105,0.004749,0.5,0.26,2014-01-01,3860056.0,20000000.0,334.0,981.0,0.015,0.0373,0.0965,0.004971,0.3,0.55,2613115.0,20000000.0,156.0,810.0,0.0143,0.0253,0.0796,0.003541,0.25,0.55,LOW_SHARPE,FAIL,1.58,0.5,LOW_FITNESS,FAIL,1.0,0.26,LOW_ASI_JPN_SHARPE,FAIL,1,0.48,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.35,0.55,LOW_TURNOVER,PASS,0.01,0.0143,HIGH_TURNOVER,PASS,0.7,0.0143,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.15,0.2,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.45,0.44,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0305,0.0307,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.21,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vkw95OPA,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(cashflow_op, sales))",,2,2026-02-02T06:12:04-05:00,,2026-02-02T06:12:04-05:00,,False,False,,,ace_tag,llm_test,confidence_0.73,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,5805310,20000000,1547,1538,0.025,0.0561,0.0927,0.00448,1.17,0.78,2014-01-01,5353515.0,20000000.0,1547.0,1542.0,0.0248,0.0517,0.0956,0.004176,0.69,1.08,1480937.0,20000000.0,1547.0,1538.0,0.025,0.0143,0.0308,0.001143,0.28,0.84,LOW_SHARPE,WARNING,1.58,1.17,LOW_FITNESS,WARNING,1.0,0.78,LOW_ASI_JPN_SHARPE,FAIL,1,0.31,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.82,1.08,LOW_TURNOVER,PASS,0.01,0.025,HIGH_TURNOVER,PASS,0.7,0.025,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.35,0.8,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,1.05,0.88,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0505,0.041,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,1.37,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme
Vkw95OX8,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(fnd23_pdcf, income))",,2,2026-02-02T06:12:03-05:00,,2026-02-02T06:12:03-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-2766721,20000000,1464,1463,0.0262,-0.0267,0.3003,-0.002042,-0.61,-0.28,2014-01-01,-2850137.0,20000000.0,1467.0,1463.0,0.0261,-0.0275,0.3011,-0.002114,-0.3,-0.63,46642.0,20000000.0,1464.0,1463.0,0.0262,0.0005,0.0531,3.4e-05,0.0,0.03,LOW_SHARPE,FAIL,1.58,-0.61,LOW_FITNESS,FAIL,1.0,-0.28,LOW_ASI_JPN_SHARPE,FAIL,1,-0.39,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.43,-0.63,LOW_TURNOVER,PASS,0.01,0.0262,HIGH_TURNOVER,PASS,0.7,0.0262,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.18,-0.7,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.55,-0.58,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,-0.024,-0.0243,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.11,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bl2knvdq,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(retained_earnings, 4), 60)",,2,2026-02-02T06:12:04-05:00,,2026-02-02T06:12:05-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,608170,20000000,872,1845,0.4838,0.0059,0.1927,2.4e-05,0.12,0.01,2014-01-01,-23155.0,20000000.0,985.0,1786.0,0.2662,-0.0002,0.2134,-2e-06,-0.0,-0.0,1611334.0,20000000.0,872.0,1845.0,0.4838,0.0156,0.1447,6.4e-05,0.09,0.51,LOW_SHARPE,FAIL,1.58,0.12,LOW_FITNESS,FAIL,1.0,0.01,LOW_ASI_JPN_SHARPE,FAIL,1,-0.09,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,0.08,-0.0,LOW_TURNOVER,PASS,0.01,0.4838,HIGH_TURNOVER,PASS,0.7,0.4838,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.04,0.25,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.11,0.42,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0053,0.0215,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.44,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ak2YwoA5,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(pretax_income, 4), 60)",,2,2026-02-02T06:12:02-05:00,,2026-02-02T06:12:03-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1023780,20000000,1298,1413,0.4543,0.0099,0.1039,4.4e-05,0.27,0.04,2014-01-01,-839420.0,20000000.0,1325.0,1432.0,0.2509,-0.0081,0.1449,-6.5e-05,-0.05,-0.26,757096.0,20000000.0,1298.0,1413.0,0.4543,0.0073,0.1501,3.2e-05,0.03,0.25,LOW_SHARPE,FAIL,1.58,0.27,LOW_FITNESS,FAIL,1.0,0.04,LOW_ASI_JPN_SHARPE,FAIL,1,-0.06,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,0.19,-0.26,LOW_TURNOVER,PASS,0.01,0.4543,HIGH_TURNOVER,PASS,0.7,0.4543,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,-0.41,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.24,0.5,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0089,0.0186,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.0,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mkl6Egr,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(inventory, sales))",,2,2026-02-02T06:12:53-05:00,,2026-02-02T06:12:54-05:00,,False,False,,,ace_tag,llm_test,confidence_0.56,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-629907,20000000,1365,1470,0.0166,-0.0061,0.1346,-0.000732,-0.16,-0.04,2014-01-01,-446642.0,20000000.0,1368.0,1471.0,0.0162,-0.0043,0.1286,-0.000531,-0.02,-0.11,-570813.0,20000000.0,1365.0,1470.0,0.0166,-0.0055,0.067,-0.000663,-0.06,-0.28,LOW_SHARPE,FAIL,1.58,-0.16,LOW_FITNESS,FAIL,1.0,-0.04,LOW_ASI_JPN_SHARPE,FAIL,1,-0.09,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.11,-0.11,LOW_TURNOVER,PASS,0.01,0.0166,HIGH_TURNOVER,PASS,0.7,0.0166,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.05,0.18,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.14,-0.1,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0055,-0.004,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.37,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1YV9PZNQ,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(divide(sales, assets))",,2,2026-02-02T06:14:15-05:00,,2026-02-02T06:14:15-05:00,,False,False,,,ace_tag,llm_test,confidence_0.7,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1790953,20000000,1222,1935,0.0368,0.0173,1.0523,0.00094,0.08,0.03,2014-01-01,3547152.0,20000000.0,1183.0,1976.0,0.0346,0.0343,0.8141,0.001981,0.08,0.15,-190611.0,20000000.0,1222.0,1935.0,0.0368,-0.0018,0.627,-0.0001,-0.0,-0.01,LOW_SHARPE,FAIL,1.58,0.08,LOW_FITNESS,FAIL,1.0,0.03,LOW_ASI_JPN_SHARPE,FAIL,1,-0.07,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.06,0.15,LOW_TURNOVER,PASS,0.01,0.0368,HIGH_TURNOVER,PASS,0.7,0.0368,CONCENTRATED_WEIGHT,FAIL,2014-06-25,0.1,0.497032,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.02,-0.61,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.07,0.0,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0156,0.0002,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9qPvmWwq,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(income_tax, pretax_income))",,2,2026-02-02T06:14:11-05:00,,2026-02-02T06:14:12-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3087213,20000000,1662,1672,0.03,0.0298,0.17,0.001987,0.49,0.24,2014-01-01,2889281.0,20000000.0,1663.0,1673.0,0.0298,0.0279,0.1788,0.001872,0.22,0.46,-155478.0,20000000.0,1662.0,1672.0,0.03,-0.0015,0.0617,-0.0001,-0.01,-0.09,LOW_SHARPE,FAIL,1.58,0.49,LOW_FITNESS,FAIL,1.0,0.24,LOW_ASI_JPN_SHARPE,FAIL,1,0.29,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.34,0.46,LOW_TURNOVER,PASS,0.01,0.03,HIGH_TURNOVER,PASS,0.7,0.03,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.14,0.38,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.44,0.28,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0268,0.0171,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.77,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omwprWNn,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(liabilities, 4), 60)",,2,2026-02-02T06:14:12-05:00,,2026-02-02T06:14:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1062558,20000000,1126,1551,0.4519,0.0103,0.0887,4.5e-05,0.27,0.04,2014-01-01,846984.0,20000000.0,1188.0,1535.0,0.2486,0.0082,0.0722,6.6e-05,0.04,0.24,545629.0,20000000.0,1126.0,1551.0,0.4519,0.0053,0.1075,2.3e-05,0.02,0.18,LOW_SHARPE,FAIL,1.58,0.27,LOW_FITNESS,FAIL,1.0,0.04,LOW_ASI_JPN_SHARPE,FAIL,1,0.36,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.19,0.24,LOW_TURNOVER,PASS,0.01,0.4519,HIGH_TURNOVER,PASS,0.7,0.4519,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,-0.07,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.24,0.2,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0093,0.0081,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.61,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
