id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value
e78Kwpmp,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,reverse(rank(vec_avg(nws17_multiple_comp_d1_relevance))),,3,2026-02-05T14:04:38-05:00,,2026-02-05T14:04:39-05:00,,False,False,,,ace_tag,llm_test,confidence_0.52,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,497517,20000000,446,444,1.4756,0.0048,0.0809,7e-06,0.13,0.01,2014-01-01,1194135.0,20000000.0,718.0,768.0,0.3294,0.0116,0.0851,7e-05,0.06,0.3,16065.0,20000000.0,446.0,444.0,1.4756,0.0002,0.0999,0.0,0.0,0.01,LOW_SHARPE,FAIL,1.58,0.13,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.4756,HIGH_TURNOVER,FAIL,0.7,1.4756,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.07,0.15,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.71,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
vRn9M3zr,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_ir(multiply(vec_avg(nws17_multiple_comp_d1_event_text), vec_avg(nws17_comp_d1_ssc)),7)",,4,2026-02-05T14:05:29-05:00,,2026-02-05T14:05:30-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3076443,20000000,220,522,0.8284,0.0298,0.1766,7.2e-05,0.32,0.06,2014-01-01,926511.0,20000000.0,331.0,711.0,0.164,0.009,0.3475,0.000109,0.02,0.09,2061454.0,20000000.0,220.0,522.0,0.8284,0.02,0.1936,4.8e-05,0.04,0.25,LOW_SHARPE,FAIL,1.58,0.32,LOW_FITNESS,FAIL,1.0,0.06,LOW_TURNOVER,PASS,0.01,0.8284,HIGH_TURNOVER,FAIL,0.7,0.8284,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.17,0.11,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.63,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
RRZYQQgz,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_arg_max(ts_backfill(vec_avg(nws17_comp_d1_acb),5),7)",,3,2026-02-05T14:05:21-05:00,,2026-02-05T14:05:22-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1282372,20000000,990,477,0.5487,-0.0124,0.1474,-4.5e-05,-0.49,-0.07,2014-01-01,187105.0,20000000.0,987.0,715.0,0.1665,0.0018,0.103,2.2e-05,0.01,0.06,-583831.0,20000000.0,990.0,477.0,0.5487,-0.0057,0.0898,-2.1e-05,-0.03,-0.29,LOW_SHARPE,FAIL,1.58,-0.49,LOW_FITNESS,FAIL,1.0,-0.07,LOW_TURNOVER,PASS,0.01,0.5487,HIGH_TURNOVER,PASS,0.7,0.5487,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.25,0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.94,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
88kr9o9q,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(multiply(vec_avg(nws17_multiple_comp_d1_event_text), winsorize(vec_avg(nws17_comp_d1_ssc), std=4)))",,5,2026-02-05T14:04:39-05:00,,2026-02-05T14:04:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-286025,20000000,260,267,1.565,-0.0028,0.1102,-4e-06,-0.07,-0.0,2014-01-01,24038.0,20000000.0,525.0,533.0,0.2523,0.0002,0.1378,2e-06,0.0,0.0,-1050123.0,20000000.0,260.0,267.0,1.565,-0.0102,0.1222,-1.3e-05,-0.03,-0.31,LOW_SHARPE,FAIL,1.58,-0.07,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,1.565,HIGH_TURNOVER,FAIL,0.7,1.565,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.04,0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.55,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
9qPK1vzr,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_scale(vec_avg(nws17_multiple_comp_d1_relevance),14)",,2,2026-02-05T14:04:37-05:00,,2026-02-05T14:04:37-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-924971,20000000,375,478,1.4969,-0.009,0.1376,-1.2e-05,-0.27,-0.02,2014-01-01,-489393.0,20000000.0,697.0,675.0,0.3503,-0.0047,0.1439,-2.7e-05,-0.02,-0.14,-493205.0,20000000.0,375.0,478.0,1.4969,-0.0048,0.1069,-6e-06,-0.01,-0.17,LOW_SHARPE,FAIL,1.58,-0.27,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,1.4969,HIGH_TURNOVER,FAIL,0.7,1.4969,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.14,-0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.64,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
QPrjkrEG,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_mean(multiply(vec_avg(nws17_multiple_comp_d1_event_text), vec_avg(nws17_comp_d1_ssc)),5),5)",,5,2026-02-05T14:07:17-05:00,,2026-02-05T14:07:17-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,440350,20000000,400,407,0.8502,0.0043,0.0779,1e-05,0.16,0.01,2014-01-01,858699.0,20000000.0,530.0,546.0,0.222,0.0083,0.093,7.5e-05,0.05,0.25,-113797.0,20000000.0,400.0,407.0,0.8502,-0.0011,0.0891,-3e-06,-0.0,-0.05,LOW_SHARPE,FAIL,1.58,0.16,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.8502,HIGH_TURNOVER,FAIL,0.7,0.8502,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,0.04,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.43,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
gJqKOq8M,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(quantile(ts_mean(vec_avg(nws17_multiple_comp_d1_relevance),7)), quantile(vec_avg(nws17_multiple_comp_d1_relevance)))",,6,2026-02-05T14:07:19-05:00,,2026-02-05T14:07:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,294229,20000000,415,476,1.6036,0.0029,0.1214,4e-06,0.08,0.0,2014-01-01,-403924.0,20000000.0,776.0,698.0,0.3839,-0.0039,0.132,-2e-05,-0.01,-0.11,974708.0,20000000.0,415.0,476.0,1.6036,0.0094,0.0691,1.2e-05,0.02,0.3,LOW_SHARPE,FAIL,1.58,0.08,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.6036,HIGH_TURNOVER,FAIL,0.7,1.6036,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.04,0.01,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.4,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
9qPK1Prq,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(vec_avg(nws17_multiple_comp_d1_event_text), add(vec_avg(nws17_multiple_comp_d1_relevance),1))",,4,2026-02-05T14:07:18-05:00,,2026-02-05T14:07:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.56,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,106845,20000000,301,594,1.5054,0.001,0.0734,1e-06,0.03,0.0,2014-01-01,970820.0,20000000.0,683.0,805.0,0.337,0.0094,0.0817,5.6e-05,0.04,0.24,284892.0,20000000.0,301.0,594.0,1.5054,0.0028,0.0762,4e-06,0.0,0.09,LOW_SHARPE,FAIL,1.58,0.03,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.5054,HIGH_TURNOVER,FAIL,0.7,1.5054,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.02,0.09,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.18,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
WjwdQKRj,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"add(ts_backfill(vec_avg(nws17_comp_d1_bee),5), vec_avg(nws17_comp_d1_ssc))",,4,2026-02-05T14:07:05-05:00,,2026-02-05T14:07:06-05:00,,False,False,,,ace_tag,llm_test,confidence_0.65,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2740256,20000000,172,354,1.6881,0.0266,0.1763,3.1e-05,0.45,0.06,2014-01-01,1888484.0,20000000.0,435.0,650.0,0.2474,0.0183,0.2075,0.000148,0.07,0.27,820849.0,20000000.0,172.0,354.0,1.6881,0.008,0.2062,9e-06,0.01,0.16,LOW_SHARPE,FAIL,1.58,0.45,LOW_FITNESS,FAIL,1.0,0.06,LOW_TURNOVER,PASS,0.01,1.6881,HIGH_TURNOVER,FAIL,0.7,1.6881,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.23,0.29,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.76,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
zqwj6wWR,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_std_dev(vec_avg(nws17_multiple_comp_d1_relevance),14))",,3,2026-02-05T14:07:17-05:00,,2026-02-05T14:07:18-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,753288,20000000,911,892,0.2628,0.0073,0.0501,5.6e-05,0.28,0.05,2014-01-01,1457379.0,20000000.0,1066.0,985.0,0.1118,0.0141,0.0475,0.000253,0.18,0.53,392424.0,20000000.0,911.0,892.0,0.2628,0.0038,0.0426,2.9e-05,0.02,0.19,LOW_SHARPE,FAIL,1.58,0.28,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,0.2628,HIGH_TURNOVER,PASS,0.7,0.2628,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.15,0.28,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.48,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
A1JbZJnY,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_delta(vec_avg(nws17_multiple_comp_d1_relevance),1), vec_avg(nws17_multiple_comp_d1_event_text))",,4,2026-02-05T14:07:16-05:00,,2026-02-05T14:07:17-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,93956,20000000,286,286,1.8103,0.0009,0.1845,1e-06,0.02,0.0,2014-01-01,2205929.0,20000000.0,420.0,461.0,0.4191,0.0214,0.0877,0.000102,0.09,0.41,-824939.0,20000000.0,286.0,286.0,1.8103,-0.008,0.1941,-9e-06,-0.01,-0.19,LOW_SHARPE,FAIL,1.58,0.02,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.8103,HIGH_TURNOVER,FAIL,0.7,1.8103,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.01,0.02,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.31,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
2rqRzqZx,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"normalize(multiply(vec_avg(nws17_comp_d1_ssc), vec_avg(nws17_multiple_comp_d1_relevance)))",,4,2026-02-05T14:07:15-05:00,,2026-02-05T14:07:16-05:00,,False,False,,,ace_tag,llm_test,confidence_0.73,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,391121,20000000,182,344,1.6959,0.0038,0.2086,4e-06,0.06,0.0,2014-01-01,1481485.0,20000000.0,454.0,636.0,0.2494,0.0144,0.1471,0.000115,0.05,0.22,-729676.0,20000000.0,182.0,344.0,1.6959,-0.0071,0.1736,-8e-06,-0.01,-0.14,LOW_SHARPE,FAIL,1.58,0.06,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.6959,HIGH_TURNOVER,FAIL,0.7,1.6959,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.03,0.08,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.98,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
3qYxrYaX,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_backfill(vec_avg(nws17_comp_d1_acb),5), vec_avg(nws17_multiple_comp_d1_event_text))",,4,2026-02-05T14:07:16-05:00,,2026-02-05T14:07:17-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,817629,20000000,98,322,1.7124,0.0079,0.1548,9e-06,0.13,0.01,2014-01-01,114138.0,20000000.0,325.0,769.0,0.2504,0.0011,0.2644,9e-06,0.0,0.02,-1049766.0,20000000.0,98.0,322.0,1.7124,-0.0102,0.1807,-1.2e-05,-0.01,-0.19,LOW_SHARPE,FAIL,1.58,0.13,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.7124,HIGH_TURNOVER,FAIL,0.7,1.7124,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.07,0.31,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.82,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
