id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-6-message,is-checks-11-value,is-checks-11-limit,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name
58NkjXLn,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,quantile(zscore(snt_social_value)),,2,2026-01-21T22:36:42-05:00,,2026-01-21T22:36:42-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,884755,20000000,1543,1580,0.3441,0.0089,0.0686,5.2e-05,0.27,0.04,2014-01-01,775942.0,20000000.0,1512.0,1617.0,0.2901,0.0078,0.065,5.4e-05,0.04,0.23,454043.0,20000000.0,1543.0,1580.0,0.3441,0.0045,0.046,2.6e-05,0.03,0.26,LOW_SHARPE,FAIL,1.58,0.27,LOW_FITNESS,FAIL,1.0,0.04,LOW_TURNOVER,PASS,0.01,0.3441,HIGH_TURNOVER,PASS,0.7,0.3441,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.12,-0.13,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.18,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLOd5QJ9,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(less(ts_kurtosis(snt_social_value, 30), 3), ts_returns(snt_social_value, 5))",,4,2026-01-21T22:36:36-05:00,,2026-01-21T22:36:37-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1700110,20000000,1181,27,0.9171,-0.017,0.538,-3.7e-05,-0.13,-0.02,2014-01-01,3949278.0,20000000.0,1194.0,1548.0,0.3598,0.0396,0.1702,0.00022,0.13,0.4,-3549413.0,20000000.0,1181.0,27.0,0.9171,-0.0356,0.5858,-7.8e-05,-0.06,-0.29,LOW_SHARPE,FAIL,1.58,-0.13,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,0.9171,HIGH_TURNOVER,FAIL,0.7,0.9171,CONCENTRATED_WEIGHT,FAIL,2017-09-06,0.1,0.254587,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.06,0.13,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.69,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpXE9rV6,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(less(multiply(ts_returns(snt_social_value, 5), ts_returns(snt_social_value, 1)), 0), greater(ts_returns(snt_social_volume, 1), ts_std_dev(ts_returns(snt_social_volume, 10), 10)))",,9,2026-01-21T22:36:37-05:00,,2026-01-21T22:36:37-05:00,,False,False,,,ace_tag,llm_test,confidence_0.56,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-626236,20000000,75,1975,1.3284,-0.0063,0.2403,-9e-06,-0.12,-0.01,2014-01-01,-876581.0,20000000.0,937.0,1789.0,0.4374,-0.0088,0.296,-4e-05,-0.02,-0.12,-26709.0,20000000.0,75.0,1975.0,1.3284,-0.0003,0.1638,-0.0,-0.0,-0.01,LOW_SHARPE,FAIL,1.58,-0.12,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,1.3284,HIGH_TURNOVER,FAIL,0.7,1.3284,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.05,-0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.31,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0KxJ35p,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(quantile(ts_returns(snt_social_value, 5)), reverse(quantile(snt_social_volume)))",,5,2026-01-21T22:36:41-05:00,,2026-01-21T22:36:41-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-714236,20000000,1470,1252,0.8826,-0.0072,0.1323,-1.6e-05,-0.28,-0.03,2014-01-01,39734.0,20000000.0,1469.0,1267.0,0.6295,0.0004,0.1119,1e-06,0.0,0.02,-1005468.0,20000000.0,1470.0,1252.0,0.8826,-0.0101,0.1532,-2.3e-05,-0.05,-0.45,LOW_SHARPE,FAIL,1.58,-0.28,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,0.8826,HIGH_TURNOVER,FAIL,0.7,0.8826,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.12,-0.24,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.34,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpXE90qv,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"if_else(equal(ts_arg_max(snt_social_value, 10), 0), 1, 0)",,3,2026-01-21T22:37:00-05:00,,2026-01-21T22:37:00-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,604115,20000000,572,2502,0.6215,0.0061,0.1134,1.9e-05,0.27,0.03,2014-01-01,-289945.0,20000000.0,975.0,2154.0,0.3713,-0.0029,0.172,-1.6e-05,-0.01,-0.1,22787.0,20000000.0,572.0,2502.0,0.6215,0.0002,0.0936,1e-06,0.0,0.01,LOW_SHARPE,FAIL,1.58,0.27,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,0.6215,HIGH_TURNOVER,PASS,0.7,0.6215,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.12,-0.31,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.26,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
9qg7Enbo,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(equal(ts_arg_max(snt_social_volume, 10), 0), less(ts_returns(snt_social_value, 3), 0))",,5,2026-01-21T22:36:39-05:00,,2026-01-21T22:36:39-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-982216,20000000,367,2258,0.751,-0.0098,0.1824,-2.6e-05,-0.36,-0.04,2014-01-01,-565789.0,20000000.0,785.0,1958.0,0.373,-0.0057,0.2069,-3e-05,-0.02,-0.14,-1454982.0,20000000.0,367.0,2258.0,0.751,-0.0146,0.219,-3.9e-05,-0.09,-0.64,LOW_SHARPE,FAIL,1.58,-0.36,LOW_FITNESS,FAIL,1.0,-0.04,LOW_TURNOVER,PASS,0.01,0.751,HIGH_TURNOVER,FAIL,0.7,0.751,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.16,-0.19,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.36,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
bl7d6XAl,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(ts_ir(ts_returns(snt_social_value, 15), 15), ts_ir(ts_returns(snt_social_volume, 15), 15))",,5,2026-01-21T22:38:54-05:00,,2026-01-21T22:38:54-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1893296,20000000,1362,1369,0.4056,-0.019,0.2796,-9.4e-05,-0.42,-0.09,2014-01-01,417904.0,20000000.0,1315.0,1424.0,0.2695,0.0042,0.0972,3.1e-05,0.02,0.15,-1647791.0,20000000.0,1362.0,1369.0,0.4056,-0.0165,0.2268,-8.1e-05,-0.08,-0.4,LOW_SHARPE,FAIL,1.58,-0.42,LOW_FITNESS,FAIL,1.0,-0.09,LOW_TURNOVER,PASS,0.01,0.4056,HIGH_TURNOVER,PASS,0.7,0.4056,CONCENTRATED_WEIGHT,FAIL,2016-10-27,0.1,0.499382,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.18,0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.49,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0jOoQZW,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(snt_social_value, 0), greater(ts_delay(snt_social_value, 3), 0))",,4,2026-01-21T22:38:24-05:00,,2026-01-21T22:38:24-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1772557,20000000,1320,1794,0.275,0.0178,0.0429,0.000129,0.73,0.19,2014-01-01,2383809.0,20000000.0,1404.0,1725.0,0.2077,0.0239,0.0484,0.00023,0.27,0.8,643363.0,20000000.0,1320.0,1794.0,0.275,0.0064,0.0335,4.7e-05,0.07,0.45,LOW_SHARPE,FAIL,1.58,0.73,LOW_FITNESS,FAIL,1.0,0.19,LOW_TURNOVER,PASS,0.01,0.275,HIGH_TURNOVER,PASS,0.7,0.275,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.32,0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.05,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
JjRveqJj,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_sum(multiply(snt_social_value, snt_social_volume), 10), ts_sum(snt_social_volume, 10))",,4,2026-01-21T22:38:55-05:00,,2026-01-21T22:38:56-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,5487168,20000000,1374,1378,0.9736,0.055,0.1751,0.000113,0.6,0.14,2014-01-01,750631.0,20000000.0,1349.0,1408.0,0.4512,0.0075,0.0968,3.3e-05,0.02,0.18,4881282.0,20000000.0,1374.0,1378.0,0.9736,0.0489,0.1165,0.0001,0.13,0.59,LOW_SHARPE,FAIL,1.58,0.6,LOW_FITNESS,FAIL,1.0,0.14,LOW_TURNOVER,PASS,0.01,0.9736,HIGH_TURNOVER,FAIL,0.7,0.9736,CONCENTRATED_WEIGHT,FAIL,2019-11-07,0.1,0.497848,LOW_SUB_UNIVERSE_SHARPE,PASS,0.26,0.37,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.08,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mnMYOr8,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_zscore(snt_social_value, 5), 1.0), less_equal(ts_zscore(snt_social_volume, 5), 1.0))",,5,2026-01-21T22:38:25-05:00,,2026-01-21T22:38:25-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-604972,20000000,399,2253,0.8312,-0.0061,0.1382,-1.5e-05,-0.27,-0.02,2014-01-01,-1200818.0,20000000.0,768.0,1980.0,0.3967,-0.012,0.2655,-6.1e-05,-0.05,-0.27,127376.0,20000000.0,399.0,2253.0,0.8312,0.0013,0.0904,3e-06,0.0,0.07,LOW_SHARPE,FAIL,1.58,-0.27,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,0.8312,HIGH_TURNOVER,FAIL,0.7,0.8312,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.12,-0.17,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.78,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMe6L951,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_mean(snt_social_value, 60), ts_mean(snt_social_value, 10)), greater(ts_mean(snt_social_volume, 5), ts_mean(snt_social_volume, 20)))",,7,2026-01-21T22:38:27-05:00,,2026-01-21T22:38:28-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,242336,20000000,652,2428,0.2693,0.0024,0.1157,1.8e-05,0.1,0.01,2014-01-01,884877.0,20000000.0,1013.0,2116.0,0.2111,0.0089,0.1244,8.4e-05,0.07,0.34,-1051209.0,20000000.0,652.0,2428.0,0.2693,-0.0105,0.1395,-7.8e-05,-0.12,-0.61,LOW_SHARPE,FAIL,1.58,0.1,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.2693,HIGH_TURNOVER,PASS,0.7,0.2693,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.04,0.01,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.67,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XgedmKY,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(divide(ts_returns(snt_social_value, 10), ts_mean(snt_social_volume, 10)))",,4,2026-01-21T22:38:25-05:00,,2026-01-21T22:38:25-05:00,,False,False,,,ace_tag,llm_test,confidence_0.65,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-731012,20000000,1358,1359,0.7376,-0.0073,0.1108,-2e-05,-0.36,-0.04,2014-01-01,-628959.0,20000000.0,1424.0,1311.0,0.4893,-0.0063,0.0963,-2.6e-05,-0.03,-0.28,-518613.0,20000000.0,1358.0,1359.0,0.7376,-0.0052,0.1034,-1.4e-05,-0.02,-0.29,LOW_SHARPE,FAIL,1.58,-0.36,LOW_FITNESS,FAIL,1.0,-0.04,LOW_TURNOVER,PASS,0.01,0.7376,HIGH_TURNOVER,FAIL,0.7,0.7376,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.16,-0.05,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.98,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
xAXdrq7p,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_returns(snt_social_value, 5), 0), less(ts_std_dev(snt_social_value, 20), ts_std_dev(snt_social_value, 60)))",,6,2026-01-21T22:38:57-05:00,,2026-01-21T22:38:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,402843,20000000,583,2107,0.5939,0.004,0.0438,1.4e-05,0.21,0.02,2014-01-01,37178.0,20000000.0,915.0,1827.0,0.3513,0.0004,0.1249,2e-06,0.0,0.01,37269.0,20000000.0,583.0,2107.0,0.5939,0.0004,0.0407,1e-06,0.0,0.02,LOW_SHARPE,FAIL,1.58,0.21,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,0.5939,HIGH_TURNOVER,PASS,0.7,0.5939,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.09,-0.06,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.02,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
2rPNAM5P,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_av_diff(snt_social_value, 120))",,2,2026-01-21T22:38:50-05:00,,2026-01-21T22:38:51-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,194501,20000000,1587,1535,0.3597,0.0019,0.0868,1.1e-05,0.07,0.01,2014-01-01,594370.0,20000000.0,1560.0,1569.0,0.3071,0.006,0.0693,3.9e-05,0.03,0.19,-212772.0,20000000.0,1587.0,1535.0,0.3597,-0.0021,0.0756,-1.2e-05,-0.01,-0.12,LOW_SHARPE,FAIL,1.58,0.07,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.3597,HIGH_TURNOVER,PASS,0.7,0.3597,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.03,0.22,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.34,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
MP9LYm9z,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(equal(ts_arg_max(snt_social_value, 10), 0), greater(ts_returns(snt_social_value, 5), 0))",,5,2026-01-21T22:40:12-05:00,,2026-01-21T22:40:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1152025,20000000,226,2311,0.8244,0.0115,0.0766,2.8e-05,0.37,0.04,2014-01-01,-830969.0,20000000.0,727.0,2015.0,0.3589,-0.0083,0.2547,-4.6e-05,-0.02,-0.15,694185.0,20000000.0,226.0,2311.0,0.8244,0.007,0.0704,1.7e-05,0.02,0.27,LOW_SHARPE,FAIL,1.58,0.37,LOW_FITNESS,FAIL,1.0,0.04,LOW_TURNOVER,PASS,0.01,0.8244,HIGH_TURNOVER,FAIL,0.7,0.8244,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.16,0.04,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.41,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
